Number of keys,Algorithm,Trial,Number of bits,Construction time (s),Serial evaluation time (s),Parallel evaluation time (s)
10000000,PTHash;5;0.9;dictionary-dictionary;0,4,23029888,3.79708,0.237957,0.0241158
10000000,PTHash;5;0.9;elias_fano;0,0,17661744,3.74932,0.42441,0.036759
10000000,PTHash;5;0.9;elias_fano;0,1,17670448,3.72971,0.427844,0.0365692
10000000,PTHash;5;0.9;elias_fano;0,2,17668528,3.73602,0.423335,0.0365789
10000000,PTHash;5;0.9;elias_fano;0,3,17671856,3.75193,0.424437,0.0365205
10000000,PTHash;5;0.9;elias_fano;0,4,17671856,3.74768,0.42623,0.0365911
10000000,PTHash;5;0.9;partitioned_compact;1,0,26747984,3.7729,0.352595,0.0294754
10000000,PTHash;5;0.9;partitioned_compact;1,1,26752464,3.79221,0.349105,0.0293884
10000000,PTHash;5;0.9;partitioned_compact;1,2,26746192,3.77864,0.351917,0.0294546
10000000,PTHash;5;0.9;partitioned_compact;1,3,26750288,3.77572,0.351137,0.0294456
10000000,PTHash;5;0.9;partitioned_compact;1,4,26729040,3.77654,0.350356,0.0294621
10000000,PTHash;5;0.9;dictionary-dictionary;1,0,29350640,3.837,0.301125,0.0288283
10000000,PTHash;5;0.9;dictionary-dictionary;1,1,29349488,3.81334,0.298379,0.028777
10000000,PTHash;5;0.9;dictionary-dictionary;1,2,29349680,3.8412,0.29986,0.0288243
10000000,PTHash;5;0.9;dictionary-dictionary;1,3,29349232,3.82857,0.299599,0.0288378
10000000,PTHash;5;0.9;dictionary-dictionary;1,4,29349360,3.84373,0.299126,0.0288146
10000000,PTHash;5;0.9;elias_fano;1,0,23981728,3.76875,0.501391,0.0417516
10000000,PTHash;5;0.9;elias_fano;1,1,23987808,3.785,0.503701,0.0417826
10000000,PTHash;5;0.9;elias_fano;1,2,23992544,3.77996,0.501389,0.0418061
10000000,PTHash;5;0.9;elias_fano;1,3,23992800,3.77844,0.501407,0.0417763
10000000,PTHash;5;0.9;elias_fano;1,4,23992352,3.79066,0.502465,0.0418401
10000000,PTHash;5;0.95;partitioned_compact;0,0,21862432,4.69787,0.284112,0.025382
10000000,PTHash;5;0.95;partitioned_compact;0,1,21875808,4.66611,0.285544,0.0254026
10000000,PTHash;5;0.95;partitioned_compact;0,2,21865824,4.67171,0.28589,0.0253895
10000000,PTHash;5;0.95;partitioned_compact;0,3,21839968,4.66393,0.28405,0.0253817
10000000,PTHash;5;0.95;partitioned_compact;0,4,21859168,4.65447,0.284521,0.0253677
10000000,PTHash;5;0.95;dictionary-dictionary;0,0,23042944,4.72475,0.238525,0.0241793
10000000,PTHash;5;0.95;dictionary-dictionary;0,1,23687680,4.73299,0.239925,0.0245822
10000000,PTHash;5;0.95;dictionary-dictionary;0,2,23043904,4.72648,0.238658,0.0241744
10000000,PTHash;5;0.95;dictionary-dictionary;0,3,23043712,4.71608,0.238103,0.0241674
10000000,PTHash;5;0.95;dictionary-dictionary;0,4,23042240,4.73462,0.239043,0.0241714
10000000,PTHash;5;0.95;elias_fano;0,0,19296624,4.66981,0.416849,0.0363046
10000000,PTHash;5;0.95;elias_fano;0,1,19288240,4.67302,0.416123,0.0362855
10000000,PTHash;5;0.95;elias_fano;0,2,19286384,4.65572,0.416452,0.0362778
10000000,PTHash;5;0.95;elias_fano;0,3,19296112,4.67668,0.416201,0.036285
10000000,PTHash;5;0.95;elias_fano;0,4,19296304,4.67672,0.417154,0.036288
10000000,PTHash;5;0.95;partitioned_compact;1,0,25398816,4.66577,0.320203,0.0275748
10000000,PTHash;5;0.95;partitioned_compact;1,1,25404512,4.67488,0.320604,0.0276526
10000000,PTHash;5;0.95;partitioned_compact;1,2,25406304,4.66642,0.320712,0.027649
10000000,PTHash;5;0.95;partitioned_compact;1,3,25410656,4.68854,0.320772,0.0276027
10000000,PTHash;5;0.95;partitioned_compact;1,4,25430624,4.69414,0.32257,0.0276934
10000000,PTHash;5;0.95;dictionary-dictionary;1,0,26595200,4.73431,0.269691,0.0268302
10000000,PTHash;5;0.95;dictionary-dictionary;1,1,26595200,4.75026,0.269611,0.0267824
10000000,PTHash;5;0.95;dictionary-dictionary;1,2,27240704,4.75495,0.272279,0.027063
10000000,PTHash;5;0.95;dictionary-dictionary;1,3,26595648,4.77506,0.269942,0.0270426
10000000,PTHash;5;0.95;dictionary-dictionary;1,4,26595392,4.76694,0.271837,0.0268118
10000000,PTHash;5;0.95;elias_fano;1,0,22845232,4.69153,0.463896,0.0399541
10000000,PTHash;5;0.95;elias_fano;1,1,22845040,4.70257,0.464273,0.0395736
10000000,PTHash;5;0.95;elias_fano;1,2,22847024,4.71017,0.46283,0.0393996
10000000,PTHash;5;0.95;elias_fano;1,3,22849456,4.69366,0.465557,0.0395737
10000000,PTHash;5;0.95;elias_fano;1,4,22844464,4.70676,0.465433,0.0395606
10000000,PTHash;5;0.98;partitioned_compact;0,0,22858400,5.68863,0.285658,0.0254814
10000000,PTHash;5;0.98;partitioned_compact;0,1,22865824,5.63116,0.285235,0.02547
10000000,PTHash;5;0.98;partitioned_compact;0,2,22865760,5.68424,0.288072,0.0254837
10000000,PTHash;5;0.98;partitioned_compact;0,3,22862176,5.68127,0.285156,0.0254567
10000000,PTHash;5;0.98;partitioned_compact;0,4,22863712,5.63015,0.285291,0.0254738
10000000,PTHash;5;0.98;dictionary-dictionary;0,0,25210112,5.70096,0.240006,0.0244644
10000000,PTHash;5;0.98;dictionary-dictionary;0,1,25210176,5.70914,0.240345,0.024519
10000000,PTHash;5;0.98;dictionary-dictionary;0,2,25211520,5.70183,0.240508,0.0244748
10000000,PTHash;5;0.98;dictionary-dictionary;0,3,25213952,5.68346,0.240668,0.0244815
10000000,PTHash;5;0.98;dictionary-dictionary;0,4,25211264,5.66875,0.240589,0.0249943
10000000,PTHash;5;0.98;elias_fano;0,0,20714224,5.86961,0.407346,0.0356599
10000000,PTHash;5;0.98;elias_fano;0,1,20717616,5.65147,0.405292,0.0357086
10000000,PTHash;5;0.98;elias_fano;0,2,20720944,5.66599,0.403959,0.0356642
10000000,PTHash;5;0.98;elias_fano;0,3,20719664,5.6943,0.405014,0.0355799
10000000,PTHash;5;0.98;elias_fano;0,4,20714864,5.63886,0.40688,0.0356508
10000000,PTHash;5;0.98;partitioned_compact;1,0,24510336,5.64969,0.303884,0.0264875
10000000,PTHash;5;0.98;partitioned_compact;1,1,24531328,5.67573,0.304139,0.0266284
10000000,PTHash;5;0.98;partitioned_compact;1,2,24544064,5.67001,0.304875,0.0264111
10000000,PTHash;5;0.98;partitioned_compact;1,3,24508800,5.66289,0.305257,0.0264339
10000000,PTHash;5;0.98;partitioned_compact;1,4,24512320,5.65472,0.302831,0.0264371
10000000,PTHash;5;0.98;dictionary-dictionary;1,0,26863200,5.70915,0.257614,0.0260346
10000000,PTHash;5;0.98;dictionary-dictionary;1,1,26863264,5.7033,0.256184,0.0260368
10000000,PTHash;5;0.98;dictionary-dictionary;1,2,26863264,5.70498,0.254704,0.0260531
10000000,PTHash;5;0.98;dictionary-dictionary;1,3,26862880,5.70948,0.251097,0.0260382
10000000,PTHash;5;0.98;dictionary-dictionary;1,4,26863264,5.72043,0.256787,0.0260263
10000000,PTHash;5;0.98;elias_fano;1,0,22366608,5.66685,0.432904,0.0376375
10000000,PTHash;5;0.98;elias_fano;1,1,22373904,5.66818,0.432874,0.0376449
10000000,PTHash;5;0.98;elias_fano;1,2,22364176,5.66741,0.433957,0.0376482
10000000,PTHash;5;0.98;elias_fano;1,3,22368208,5.66365,0.434475,0.0375843
10000000,PTHash;5;0.98;elias_fano;1,4,22370768,5.68924,0.434954,0.0375714
10000000,PTHash;6;0.7;partitioned_compact;0,0,17399072,2.12151,0.277317,0.0248601
10000000,PTHash;6;0.7;partitioned_compact;0,1,17420768,2.12203,0.278572,0.0248909
10000000,PTHash;6;0.7;partitioned_compact;0,2,17408032,2.11101,0.277952,0.0248604
10000000,PTHash;6;0.7;partitioned_compact;0,3,17418528,2.12497,0.277649,0.0248882
10000000,PTHash;6;0.7;partitioned_compact;0,4,17425696,2.11979,0.278014,0.0249069
10000000,PTHash;6;0.7;dictionary-dictionary;0,0,20647360,2.1797,0.235143,0.0238667
10000000,PTHash;6;0.7;dictionary-dictionary;0,1,20647360,2.18031,0.236421,0.0238611
10000000,PTHash;6;0.7;dictionary-dictionary;0,2,20647360,2.1879,0.236112,0.0238424
10000000,PTHash;6;0.7;dictionary-dictionary;0,3,20647360,2.18393,0.234636,0.0238688
10000000,PTHash;6;0.7;dictionary-dictionary;0,4,20647296,2.18854,0.237487,0.0238692
10000000,PTHash;6;0.7;elias_fano;0,0,14039136,2.13299,0.441089,0.0373819
10000000,PTHash;6;0.7;elias_fano;0,1,14038432,2.13909,0.441313,0.037369
10000000,PTHash;6;0.7;elias_fano;0,2,14041760,2.1278,0.441904,0.0373478
10000000,PTHash;6;0.7;elias_fano;0,3,14036960,2.13776,0.439311,0.0374357
10000000,PTHash;6;0.7;elias_fano;0,4,14034464,2.13391,0.440941,0.0373452
10000000,PTHash;6;0.7;partitioned_compact;1,0,33411632,2.22679,0.483696,0.0382799
10000000,PTHash;6;0.7;partitioned_compact;1,1,33384240,2.22633,0.483588,0.0382994
10000000,PTHash;6;0.7;partitioned_compact;1,2,33396784,2.21987,0.484436,0.0383302
10000000,PTHash;6;0.7;partitioned_compact;1,3,33389872,2.23484,0.483681,0.0382916
10000000,PTHash;6;0.7;partitioned_compact;1,4,33426480,2.22324,0.48523,0.0383829
10000000,PTHash;6;0.7;dictionary-dictionary;1,0,36629712,2.2944,0.43162,0.0372811
10000000,PTHash;6;0.7;dictionary-dictionary;1,1,36629712,2.28911,0.431377,0.0370438
10000000,PTHash;6;0.7;dictionary-dictionary;1,2,36629712,2.28374,0.431529,0.037021
10000000,PTHash;6;0.7;dictionary-dictionary;1,3,36629712,2.28603,0.432403,0.0370402
10000000,PTHash;6;0.7;dictionary-dictionary;1,4,36629840,2.2904,0.43193,0.0371218
10000000,PTHash;6;0.7;elias_fano;1,0,30021488,2.24689,0.656528,0.0522106
10000000,PTHash;6;0.7;elias_fano;1,1,30024688,2.2511,0.649396,0.0521439
10000000,PTHash;6;0.7;elias_fano;1,2,30023216,2.25825,0.65027,0.0522403
10000000,PTHash;6;0.7;elias_fano;1,3,30018160,2.23343,0.649934,0.0522065
10000000,PTHash;6;0.7;elias_fano;1,4,30022448,2.25158,0.650573,0.0522399
10000000,PTHash;6;0.75;partitioned_compact;0,0,18456352,2.24896,0.279773,0.0249217
10000000,PTHash;6;0.75;partitioned_compact;0,1,18467360,2.24365,0.279904,0.0249922
10000000,PTHash;6;0.75;partitioned_compact;0,2,18465568,2.23399,0.279908,0.0250851
10000000,PTHash;6;0.75;partitioned_compact;0,3,18455584,2.24174,0.280662,0.0251065
10000000,PTHash;6;0.75;partitioned_compact;0,4,18470944,2.24118,0.279296,0.0250239
10000000,PTHash;6;0.75;dictionary-dictionary;0,0,20648064,2.30726,0.237001,0.0238444
10000000,PTHash;6;0.75;dictionary-dictionary;0,1,20648256,2.3101,0.235133,0.0238553
10000000,PTHash;6;0.75;dictionary-dictionary;0,2,20648384,2.29349,0.236732,0.0238081
10000000,PTHash;6;0.75;dictionary-dictionary;0,3,20648320,2.30598,0.236362,0.0238422
10000000,PTHash;6;0.75;dictionary-dictionary;0,4,20648320,2.32135,0.236717,0.0238347
10000000,PTHash;6;0.75;elias_fano;0,0,14985440,2.25266,0.425574,0.0367767
10000000,PTHash;6;0.75;elias_fano;0,1,14988704,2.25014,0.42909,0.0370095
10000000,PTHash;6;0.75;elias_fano;0,2,14984416,2.24736,0.425274,0.0367702
10000000,PTHash;6;0.75;elias_fano;0,3,14989024,2.25148,0.424939,0.0367733
10000000,PTHash;6;0.75;elias_fano;0,4,14984864,2.257,0.431122,0.0370424
10000000,PTHash;6;0.75;partitioned_compact;1,0,32001296,2.3325,0.45221,0.0361366
10000000,PTHash;6;0.75;partitioned_compact;1,1,32020496,2.31651,0.448901,0.0360158
10000000,PTHash;6;0.75;partitioned_compact;1,2,32018192,2.33204,0.449966,0.0360193
10000000,PTHash;6;0.75;partitioned_compact;1,3,32020240,2.3354,0.449568,0.036033
10000000,PTHash;6;0.75;partitioned_compact;1,4,32010256,2.32088,0.450723,0.0361198
10000000,PTHash;6;0.75;dictionary-dictionary;1,0,34190384,2.38532,0.396623,0.0348648
10000000,PTHash;6;0.75;dictionary-dictionary;1,1,34190192,2.39031,0.396827,0.0347326
10000000,PTHash;6;0.75;dictionary-dictionary;1,2,34190192,2.40357,0.397247,0.0347037
10000000,PTHash;6;0.75;dictionary-dictionary;1,3,34190192,2.39455,0.39647,0.0347221
10000000,PTHash;6;0.75;dictionary-dictionary;1,4,34190128,2.38854,0.395707,0.0348245
10000000,PTHash;6;0.75;elias_fano;1,0,28530448,2.34773,0.606966,0.0491186
10000000,PTHash;6;0.75;elias_fano;1,1,28528656,2.33162,0.605135,0.0491938
10000000,PTHash;6;0.75;elias_fano;1,2,28529936,2.33426,0.603681,0.0490432
10000000,PTHash;6;0.75;elias_fano;1,3,28533008,2.34624,0.618051,0.0494337
10000000,PTHash;6;0.75;elias_fano;1,4,28532176,2.34353,0.603653,0.0490661
10000000,PTHash;6;0.8;partitioned_compact;0,0,19542368,2.38554,0.279054,0.0249178
10000000,PTHash;6;0.8;partitioned_compact;0,1,19531808,2.39118,0.278349,0.0250878
10000000,PTHash;6;0.8;partitioned_compact;0,2,19550240,2.39117,0.277855,0.0250073
10000000,PTHash;6;0.8;partitioned_compact;0,3,19538976,2.39279,0.278444,0.0251626
10000000,PTHash;6;0.8;partitioned_compact;0,4,19552288,2.39837,0.278813,0.0250938
10000000,PTHash;6;0.8;dictionary-dictionary;0,0,22456000,2.46872,0.236063,0.0239835
10000000,PTHash;6;0.8;dictionary-dictionary;0,1,22455872,2.46672,0.23806,0.0240239
10000000,PTHash;6;0.8;dictionary-dictionary;0,2,22455936,2.45677,0.237681,0.024083
10000000,PTHash;6;0.8;dictionary-dictionary;0,3,22455936,2.45618,0.238004,0.0240265
10000000,PTHash;6;0.8;dictionary-dictionary;0,4,22455872,2.47286,0.237817,0.0240267
10000000,PTHash;6;0.8;elias_fano;0,0,16126304,2.40845,0.440794,0.0374045
10000000,PTHash;6;0.8;elias_fano;0,1,16123232,2.40593,0.442372,0.0374279
10000000,PTHash;6;0.8;elias_fano;0,2,16139872,2.40621,0.438128,0.0374097
10000000,PTHash;6;0.8;elias_fano;0,3,16127008,2.40518,0.437449,0.0373925
10000000,PTHash;6;0.8;elias_fano;0,4,16128608,2.4098,0.43808,0.0373509
10000000,PTHash;6;0.8;partitioned_compact;1,0,30937264,2.46395,0.413751,0.0338085
10000000,PTHash;6;0.8;partitioned_compact;1,1,30935664,2.46421,0.412918,0.0337748
10000000,PTHash;6;0.8;partitioned_compact;1,2,30935472,2.44805,0.41215,0.0337598
10000000,PTHash;6;0.8;partitioned_compact;1,3,30976368,2.46147,0.414387,0.0338054
10000000,PTHash;6;0.8;partitioned_compact;1,4,30929520,2.47397,0.415307,0.0338502
10000000,PTHash;6;0.8;dictionary-dictionary;1,0,33862288,2.51212,0.363316,0.0328961
10000000,PTHash;6;0.8;dictionary-dictionary;1,1,33862288,2.53235,0.362762,0.0328482
10000000,PTHash;6;0.8;dictionary-dictionary;1,2,33862416,2.51949,0.362667,0.0328103
10000000,PTHash;6;0.8;dictionary-dictionary;1,3,33862352,2.52338,0.363724,0.032846
10000000,PTHash;6;0.8;dictionary-dictionary;1,4,33862352,2.52149,0.363478,0.0328199
10000000,PTHash;6;0.8;elias_fano;1,0,27539632,2.4762,0.579719,0.0473101
10000000,PTHash;6;0.8;elias_fano;1,1,27535664,2.46999,0.580094,0.0473355
10000000,PTHash;6;0.8;elias_fano;1,2,27535600,2.47612,0.581143,0.0473644
10000000,PTHash;6;0.8;elias_fano;1,3,27537776,2.46551,0.580533,0.0474562
10000000,PTHash;6;0.8;elias_fano;1,4,27541488,2.48579,0.579726,0.0473169
10000000,PTHash;6;0.85;partitioned_compact;0,0,20759840,2.59027,0.276644,0.0249424
10000000,PTHash;6;0.85;partitioned_compact;0,1,20758624,2.59902,0.276752,0.0250269
10000000,PTHash;6;0.85;partitioned_compact;0,2,20749664,2.59882,0.276509,0.025034
10000000,PTHash;6;0.85;partitioned_compact;0,3,20757344,2.60298,0.280975,0.0250304
10000000,PTHash;6;0.85;partitioned_compact;0,4,20759136,2.60705,0.276752,0.0250983
10000000,PTHash;6;0.85;dictionary-dictionary;0,0,23232384,2.65922,0.238464,0.0242039
10000000,PTHash;6;0.85;dictionary-dictionary;0,1,23232128,2.66952,0.239338,0.0243074
10000000,PTHash;6;0.85;dictionary-dictionary;0,2,23232000,2.66208,0.240282,0.02428
10000000,PTHash;6;0.85;dictionary-dictionary;0,3,23232000,2.66794,0.240176,0.0242734
10000000,PTHash;6;0.85;dictionary-dictionary;0,4,23232256,2.67279,0.23903,0.0243081
10000000,PTHash;6;0.85;elias_fano;0,0,17408736,2.61224,0.42533,0.0368789
10000000,PTHash;6;0.85;elias_fano;0,1,17400544,2.61102,0.427316,0.0370695
10000000,PTHash;6;0.85;elias_fano;0,2,17402464,2.61396,0.424313,0.0368591
10000000,PTHash;6;0.85;elias_fano;0,3,17402272,2.6046,0.425453,0.0368506
10000000,PTHash;6;0.85;elias_fano;0,4,17403552,2.61944,0.425474,0.0368256
10000000,PTHash;6;0.85;partitioned_compact;1,0,29545312,2.6513,0.377171,0.0315169
10000000,PTHash;6;0.85;partitioned_compact;1,1,29549728,2.6681,0.378892,0.0315579
10000000,PTHash;6;0.85;partitioned_compact;1,2,29552992,2.64222,0.376658,0.0315107
10000000,PTHash;6;0.85;partitioned_compact;1,3,29542240,2.64866,0.376871,0.0317406
10000000,PTHash;6;0.85;partitioned_compact;1,4,29559712,2.64185,0.376944,0.0315776
10000000,PTHash;6;0.85;dictionary-dictionary;1,0,32019072,2.72035,0.333417,0.031009
10000000,PTHash;6;0.85;dictionary-dictionary;1,1,32019008,2.71586,0.332337,0.0309722
10000000,PTHash;6;0.85;dictionary-dictionary;1,2,32019072,2.70557,0.332328,0.0310405
10000000,PTHash;6;0.85;dictionary-dictionary;1,3,32019008,2.70471,0.332104,0.0310124
10000000,PTHash;6;0.85;dictionary-dictionary;1,4,32019072,2.7276,0.332177,0.0310357
10000000,PTHash;6;0.85;elias_fano;1,0,26191456,2.66126,0.539821,0.0443422
10000000,PTHash;6;0.85;elias_fano;1,1,26183584,2.65871,0.537899,0.0443343
10000000,PTHash;6;0.85;elias_fano;1,2,26190496,2.67217,0.536703,0.0443922
10000000,PTHash;6;0.85;elias_fano;1,3,26184352,2.6561,0.536583,0.0443776
10000000,PTHash;6;0.85;elias_fano;1,4,26187936,2.65905,0.535705,0.0443644
10000000,PTHash;6;0.9;partitioned_compact;0,0,22057568,2.8784,0.281652,0.025199
10000000,PTHash;6;0.9;partitioned_compact;0,1,22033248,2.90182,0.278878,0.0251519
10000000,PTHash;6;0.9;partitioned_compact;0,2,22055776,2.89894,0.279429,0.0252001
10000000,PTHash;6;0.9;partitioned_compact;0,3,22075744,2.89237,0.280405,0.025324
10000000,PTHash;6;0.9;partitioned_compact;0,4,22047584,2.89142,0.279407,0.0252328
10000000,PTHash;6;0.9;dictionary-dictionary;0,0,25041536,2.97192,0.240452,0.0244628
10000000,PTHash;6;0.9;dictionary-dictionary;0,1,25041472,2.95778,0.243139,0.0243791
10000000,PTHash;6;0.9;dictionary-dictionary;0,2,25041280,2.94577,0.241234,0.0243594
10000000,PTHash;6;0.9;dictionary-dictionary;0,3,25041472,2.96638,0.241913,0.0243691
10000000,PTHash;6;0.9;dictionary-dictionary;0,4,25041536,2.95719,0.239594,0.02442
10000000,PTHash;6;0.9;elias_fano;0,0,18829216,2.90249,0.44199,0.0376687
10000000,PTHash;6;0.9;elias_fano;0,1,18827744,2.90614,0.438811,0.0375822
10000000,PTHash;6;0.9;elias_fano;0,2,18829728,2.89388,0.442992,0.0378384
10000000,PTHash;6;0.9;elias_fano;0,3,18831840,2.90631,0.434654,0.0376985
10000000,PTHash;6;0.9;elias_fano;0,4,18825056,2.9086,0.441755,0.0376346
10000000,PTHash;6;0.9;partitioned_compact;1,0,28377488,2.92695,0.346565,0.0295303
10000000,PTHash;6;0.9;partitioned_compact;1,1,28390032,2.93136,0.34539,0.0295435
10000000,PTHash;6;0.9;partitioned_compact;1,2,28370064,2.92744,0.345236,0.0295192
10000000,PTHash;6;0.9;partitioned_compact;1,3,28376208,2.93373,0.345341,0.0296652
10000000,PTHash;6;0.9;partitioned_compact;1,4,28387472,2.92386,0.345569,0.0295068
10000000,PTHash;6;0.9;dictionary-dictionary;1,0,31361264,2.99001,0.300949,0.0290454
10000000,PTHash;6;0.9;dictionary-dictionary;1,1,31360688,2.98139,0.301768,0.0292392
10000000,PTHash;6;0.9;dictionary-dictionary;1,2,31361072,2.98183,0.299837,0.0291547
10000000,PTHash;6;0.9;dictionary-dictionary;1,3,31361776,2.99573,0.300865,0.02903
10000000,PTHash;6;0.9;dictionary-dictionary;1,4,31361072,2.99718,0.300507,0.0290405
10000000,PTHash;6;0.9;elias_fano;1,0,25145872,2.93221,0.51593,0.0428218
10000000,PTHash;6;0.9;elias_fano;1,1,25146320,2.93372,0.519674,0.0431192
10000000,PTHash;6;0.9;elias_fano;1,2,25150416,2.93981,0.515971,0.0428135
10000000,PTHash;6;0.9;elias_fano;1,3,25148816,2.94297,0.51555,0.0429906
10000000,PTHash;6;0.9;elias_fano;1,4,25145488,2.94088,0.51759,0.042893
10000000,PTHash;6;0.95;partitioned_compact;0,0,23571040,3.33727,0.283679,0.0255135
10000000,PTHash;6;0.95;partitioned_compact;0,1,23559520,3.34047,0.283824,0.0255301
10000000,PTHash;6;0.95;partitioned_compact;0,2,23567456,3.33414,0.284051,0.0254827
10000000,PTHash;6;0.95;partitioned_compact;0,3,23569312,3.35399,0.285227,0.0254236
10000000,PTHash;6;0.95;partitioned_compact;0,4,23568224,3.34867,0.282007,0.0255139
10000000,PTHash;6;0.95;dictionary-dictionary;0,0,25821504,3.42246,0.242782,0.0248377
10000000,PTHash;6;0.95;dictionary-dictionary;0,1,25047360,3.41187,0.240281,0.0243667
10000000,PTHash;6;0.95;dictionary-dictionary;0,2,25821568,3.44671,0.241039,0.024615
10000000,PTHash;6;0.95;dictionary-dictionary;0,3,25047232,3.41876,0.239575,0.0243739
10000000,PTHash;6;0.95;dictionary-dictionary;0,4,25047360,3.41913,0.239312,0.0244106
10000000,PTHash;6;0.95;elias_fano;0,0,20502112,3.36277,0.429134,0.0371114
10000000,PTHash;6;0.95;elias_fano;0,1,20505312,3.37568,0.427958,0.0371853
10000000,PTHash;6;0.95;elias_fano;0,2,20505376,3.35425,0.428265,0.0371233
10000000,PTHash;6;0.95;elias_fano;0,3,20506976,3.37602,0.43089,0.0374377
10000000,PTHash;6;0.95;elias_fano;0,4,20497632,3.36413,0.430311,0.037103
10000000,PTHash;6;0.95;partitioned_compact;1,0,27128672,3.35912,0.320097,0.0279564
10000000,PTHash;6;0.95;partitioned_compact;1,1,27130976,3.3791,0.320454,0.0278333
10000000,PTHash;6;0.95;partitioned_compact;1,2,27104352,3.38572,0.318426,0.0278969
10000000,PTHash;6;0.95;partitioned_compact;1,3,27124128,3.37888,0.320094,0.027881
10000000,PTHash;6;0.95;partitioned_compact;1,4,27132768,3.38152,0.319204,0.0277702
10000000,PTHash;6;0.95;dictionary-dictionary;1,0,29374272,3.45573,0.273836,0.0273516
10000000,PTHash;6;0.95;dictionary-dictionary;1,1,28600000,3.44135,0.271867,0.0270787
10000000,PTHash;6;0.95;dictionary-dictionary;1,2,29374336,3.45816,0.273966,0.0273109
10000000,PTHash;6;0.95;dictionary-dictionary;1,3,29374208,3.43911,0.273424,0.02736
10000000,PTHash;6;0.95;dictionary-dictionary;1,4,29374464,3.46511,0.274158,0.0273637
10000000,PTHash;6;0.95;elias_fano;1,0,24054432,3.39955,0.474723,0.0402625
10000000,PTHash;6;0.95;elias_fano;1,1,24054688,3.38744,0.476097,0.0402553
10000000,PTHash;6;0.95;elias_fano;1,2,24057632,3.38861,0.475109,0.0403024
10000000,PTHash;6;0.95;elias_fano;1,3,24059360,3.37591,0.475401,0.0403253
10000000,PTHash;6;0.95;elias_fano;1,4,24055264,3.38011,0.475255,0.0402794
10000000,PTHash;6;0.98;partitioned_compact;0,0,24628640,3.79975,0.286525,0.0257664
10000000,PTHash;6;0.98;partitioned_compact;0,1,24637600,3.79431,0.286284,0.0257117
10000000,PTHash;6;0.98;partitioned_compact;0,2,24625312,3.79689,0.286148,0.0257036
10000000,PTHash;6;0.98;partitioned_compact;0,3,24632224,3.79301,0.285116,0.025646
10000000,PTHash;6;0.98;partitioned_compact;0,4,24632736,3.79154,0.286424,0.0258041
10000000,PTHash;6;0.98;dictionary-dictionary;0,0,27635776,3.83595,0.242955,0.0248221
